Año de Oferta Pública,Nombre de la Convocatoría,Tipo de Accesso,Cuerpo/Especialidad ó Categoría Profesional,Número de Plazas,Fin de plazo,Publicación de la convocatoria,Url BOJA,¿Ha habido modificaciones en la convocatoría?,Estado,Url de accesso,Fecha de extracción
2016,A1.2001 Arquitectura Superior,Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,6,NaN,"Resolución de 12 de mayo de 2017, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas, por el sistema de promoción interna (BOJA núm. 93, de 18 de mayo de 2017)",http://juntadeandalucia.es/boja/2017/93/BOJA17-093-00021-8671-01_00113900.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=190651,2021-11-02
2016,A1.2008 Farmacia,Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,5,19/06/2017,"Resolución de 12 de mayo de 2017, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas (BOJA núm. 93, de 18 de mayo de 2017)",http://juntadeandalucia.es/boja/2017/93/BOJA17-093-00022-8675-01_00113902.pdf,No,Sin solicitantes,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=190653,2021-11-02
2016,A1.2029 Ciencias del Medio Natural y Calidad Ambiental,Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,10,19/06/2017,"Resolución de 12 de mayo de 2017, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas, por el sistema de promoción interna (BOJA núm. 93, de 18 de mayo de 2017)",http://juntadeandalucia.es/boja/2017/93/BOJA17-093-00022-8673-01_00113899.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=190667,2021-11-02
2016,A1.2018 Estadística,Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,9,22/12/2016,"Resolución de 16 de noviembre de 2016, de la Secretaría General para la Administración Pública (BOJA núm. 224, de 22 de noviembre de 2016)",http://juntadeandalucia.es/boja/2016/224/BOJA16-224-00066-20318-01_00102575.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=190657,2021-11-02
2016,A1.2019 Informática,Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,20,22/12/2016,"Resolución de 16 de noviembre de 2016, de la Secretaría General para la Administración Pública (BOJA núm. 224, de 22 de noviembre de 2016)",http://juntadeandalucia.es/boja/2016/224/BOJA16-224-00066-20318-01_00102575.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=190659,2021-11-02
2016,A1.2022 Archivística,Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,5,22/12/2016,"Resolución de 16 de noviembre de 2016, de la Secretaría General para la Administración Pública (BOJA núm. 224, de 22 de noviembre de 2016)",http://juntadeandalucia.es/boja/2016/224/BOJA16-224-00066-20318-01_00102575.pdf,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=190661,2021-11-02
2016,A1.2023 Biblioteconomía,Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,9,22/12/2016,"Resolución de 16 de noviembre de 2016, de la Secretaría General para la Administración Pública (BOJA núm. 224, de 22 de noviembre de 2016)",http://juntadeandalucia.es/boja/2016/224/BOJA16-224-00066-20318-01_00102575.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=190663,2021-11-02
2016,"A1.2009 Medicina, subopción Medicina del Trabajo",Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,15,NaN,"Resolución del 13 de Septiembre (BOJA número 179, del 18 de Septiembre de 2.017)",http://juntadeandalucia.es/boja/2017/179/BOJA17-179-00024-15686-01_00120827.pdf,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=187043,2021-11-02
2016,A1.2025 Conservadoras/Conservadores de Patrimonio. Subopción Patrimonio Arqueológico,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,8,09/02/2017,"Resolución de 9 de enero de 2017, de la Secretaría General para la Administración Pública (BOJA núm. 7, de 12 de enero de 2016)",http://juntadeandalucia.es/boja/2017/7/BOJA17-007-00077-189-01_00105617.pdf,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=190531,2021-11-02
2016,A1.2001 Arquitectura Superior,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,20/06/2017,"Resolución de 16 de mayo de 2017, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas (BOJA núm. 94, de 19 de mayo de 2017)",http://juntadeandalucia.es/boja/2017/94/BOJA17-094-00023-8801-01_00114023.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=4&cdp=-1&ch=50&cd=190517,2021-11-02
2016,A1.2005 Ingeniería de Minas,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,10,NaN,"Resolución del 13 de Septiembre (BOJA número 179, del 18 de Septiembre de 2.017)",http://juntadeandalucia.es/boja/2017/179/BOJA17-179-00024-15687-01_00120828.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=187041,2021-11-02
2016,A1.2012 Veterinaria,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,10,19/06/2017,"Resolución de 12 de mayo de 2017, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas, por el sistema de acceso libre (BOJA núm. 93, de 18 de mayo de 2017)",http://juntadeandalucia.es/boja/2017/93/BOJA17-093-00024-8670-01_00113898.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=191291,2021-11-02
2016,A1.2028 Ciencias Sociales y del Trabajo,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,22,09/02/2017,"Resolución de 9 de enero de 2017, de la Secretaría General para la Administración Pública (BOJA núm. 7, de 12 de enero de 2016)",http://juntadeandalucia.es/boja/2017/7/BOJA17-007-00077-189-01_00105617.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=190529,2021-11-02
2016,A1.2015 Pedagogía,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,6,09/02/2017,"Resolución de 9 de enero de 2017, de la Secretaría General para la Administración Pública (BOJA núm. 7, de 12 de enero de 2016)",http://juntadeandalucia.es/boja/2017/7/BOJA17-007-00077-189-01_00105617.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=190523,2021-11-02
2016,A1.2019 Informática,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,11,09/02/2017,"Resolución de 9 de enero de 2017, de la Secretaría General para la Administración Pública (BOJA núm. 7, de 12 de enero de 2016)",http://juntadeandalucia.es/boja/2017/7/BOJA17-007-00077-189-01_00105617.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=190525,2021-11-02
2016,A1.2022 Archivística,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,10,09/02/2017,"Resolución de 9 de enero de 2017, de la Secretaría General para la Administración Pública (BOJA núm. 7, de 12 de enero de 2017)",http://juntadeandalucia.es/boja/2017/7/BOJA17-007-00077-189-01_00105617.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=187037,2021-11-02
2016,A1.2024 Conservadoras/Conservadores de Museos,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,09/02/2017,"Resolución de 9 de enero de 2017, de la Secretaría General para la Administración Pública (BOJA núm. 7, de 12 de enero de 2016)",http://juntadeandalucia.es/boja/2017/7/BOJA17-007-00077-189-01_00105617.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=190527,2021-11-02
2016,A1.2200 Especialidad Investigación Agraria y Pesquera,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,15,NaN,"BOJA número 92, de 15 de mayo de 2018",http://juntadeandalucia.es/boja/2018/92/BOJA18-092-00029-8238-01_00135638.pdf,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=190537,2021-11-02
2016,A1.2026 Ingeniería de Telecomunicaciones,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,6,NaN,"Resolución de 13 de septiembre de 2017 (BOJA núm 179, de 18 de septiembre de 2017)",http://juntadeandalucia.es/boja/2017/179/BOJA17-179-00024-15684-01_00120823.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=190521,2021-11-02
2016,A1.2100 Inspección de Prestaciones y Servicios Sanitarios,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,10,NaN,Resolución de 14 de septiembre de 2017 (BOJA 180 de 19 de septiembre de 2017),http://juntadeandalucia.es/boja/2017/180/BOJA17-180-00023-15749-01_00120900.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=187051,2021-11-02
2016,A1.2012 Veterinaria (Cupo promoción personal laboral),Promoción horizontal (cruzada),A1.2 Cuerpo Superior Facultativo,30,20/06/2017,"Resolución de 12 de mayo de 2017, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas (BOJA núm. 94, de 19 de mayo de 2017)",http://juntadeandalucia.es/boja/2017/94/BOJA17-094-00023-8684-01_00113913.pdf,No,Listado definitivo de personas aprobadas en concurso-oposición,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=187039,2021-11-02
2015,A1.2002 Ingeniería Agrónoma,Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,5,20/06/2017,"Resolución de 12 de mayo de 2017, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas (BOJA núm. 94, de 19 de mayo de 2017)",http://juntadeandalucia.es/boja/2017/94/BOJA17-094-00023-8678-01_00113907.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=187045,2021-11-02
2015,A1.2020 Letradas/Letrados de la Administración Sanitaria,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,08/10/2016,"BOJA núm. 178, de 15 de septiembre de 2016",http://juntadeandalucia.es/boja/2016/178/BOJA16-178-00017-15759-01_00098124.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=187049,2021-11-02
2013,A1.2028 Ciencias Sociales y del Trabajo (Cupo promoción personal laboral),Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,25,14/10/2014,BOJA Nº 183 de 19/09/2014,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=97403,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=172849,2021-11-02
2010,A1.2002 Ingeniería Agrónoma,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,12/08/2011,BOJA Nº 141 de 20/07/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=67233,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=110711,2021-11-02
2010,"A1.2003 Ingeniería de Caminos, Canales y Puertos",Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,12/08/2011,BOJA Nº 141 de 20/07/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=67229,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=110713,2021-11-02
2010,A1.2004 Ingeniería Industrial,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,10/08/2011,BOJA Nº 139 de 18/07/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=66989,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=110715,2021-11-02
2010,A1.2006 Ingeniería de Montes,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,20/08/2011,BOJA Nº 146 de 27/07/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=67721,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=110717,2021-11-02
2010,A1.2028 Ciencias Sociales y del Trabajo,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,30,20/08/2011,BOJA Nº 146 de 27/07/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=67725,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=110727,2021-11-02
2010,A1.2016 Psicología,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,25,20/08/2011,BOJA Nº 146 de 27/07/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=67729,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=110719,2021-11-02
2010,A1.2017 Sociología,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,16/08/2011,BOJA Nº 143 de 22/07/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=67429,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=110721,2021-11-02
2010,A1.2018 Estadística,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,10/08/2011,BOJA Nº 139 de 18/07/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=67007,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=110723,2021-11-02
2010,A1.2026 Ingeniería de Telecomunicaciones,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,08/08/2011,BOJA Nº 138 de 15/07/2011,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=66765,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=110725,2021-11-02
2009,A1.2002 Ingeniería Agrónoma,Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,5,29/04/2009,Boja Nº 65 de 03/04/2009,http://www.juntadeandalucia.es/boja/2009/65/d10.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=46769,2021-11-02
2009,A1.2019 Informática,Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,10,29/04/2009,Boja Nº 65 de 03/04/2009,http://www.juntadeandalucia.es/boja/2009/65/d10.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=5&cdp=-1&ch=50&cd=46770,2021-11-02
2009,A1.2024 Conservadoras/Conservadores de Museos,Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,5,29/04/2009,Boja Nº 65 de 03/04/2009,http://www.juntadeandalucia.es/boja/2009/65/d10.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=46771,2021-11-02
2009,A1.2025 Conservadoras/Conservadores de Patrimonio,Personal Funcionario - Promoción interna,A1.2 Cuerpo Superior Facultativo,5,29/04/2009,Boja Nº 65 de 03/04/2009,http://www.juntadeandalucia.es/boja/2009/65/d10.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=46772,2021-11-02
2009,A1.2002 Ingeniería Agrónoma,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,22,27/07/2009,BOJA Nº 128 de 03/07/2009,http://www.juntadeandalucia.es/boja/2009/128/d8.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=46745,2021-11-02
2009,"A1.2003 Ingeniería de Caminos, Canales y Puertos",Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,10,25/07/2009,BOJA Nº 127 de 02/07/2009,http://www.juntadeandalucia.es/boja/2009/127/d12.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=46746,2021-11-02
2009,A1.2004 Ingeniería Industrial,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,19/06/2009,BOJA Nº 99 de 26/05/2009,http://www.juntadeandalucia.es/boja/2009/99/d25.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=46747,2021-11-02
2009,A1.2007 Biología,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,28/05/2009,BOJA Nº 84 de 05/05/2009,http://www.juntadeandalucia.es/boja/2009/84/d19.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=46748,2021-11-02
2009,A1.2012 Veterinaria,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,10,25/04/2009,Boja Nº 62 de 31/03/2009,http://www.juntadeandalucia.es/boja/2009/62/d6.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=46749,2021-11-02
2009,A1.2028 Ciencias Sociales y del Trabajo,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,15,15/05/2009,Boja Nº 74 de 20/04/2009,http://www.juntadeandalucia.es/boja/2009/74/d24.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=46756,2021-11-02
2009,A1.2016 Psicología,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,25,31/07/2009,BOJA Nº 131 de 08/07/2009,http://www.juntadeandalucia.es/boja/2009/131/d7.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=46750,2021-11-02
2009,A1.2017 Sociología,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,25/04/2009,Boja Nº 62 de 31/03/2009,http://www.juntadeandalucia.es/boja/2009/62/d6.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=46751,2021-11-02
2009,A1.2018 Estadística,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,28/05/2009,BOJA Nº 84 de 05/05/2009,http://www.juntadeandalucia.es/boja/2009/84/d19.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=46752,2021-11-02
2009,A1.2020 Letradas/Letrados de la Administración Sanitaria,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,3,30/07/2009,BOJA Nº 130 de 07/07/2009,http://www.juntadeandalucia.es/boja/2009/130/d8.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=46753,2021-11-02
2009,A1.2026 Ingeniería de Telecomunicaciones,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,25/04/2009,Boja Nº 62 de 31/03/2009,http://www.juntadeandalucia.es/boja/2009/62/d6.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=46754,2021-11-02
2009,A1.2027 Actividad Física y del Deporte,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,25/04/2009,Boja Nº 62 de 31/03/2009,http://www.juntadeandalucia.es/boja/2009/62/d6.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=46755,2021-11-02
2006,A1.2010 Pesca,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,10,27/12/2006,Boja nº 232 de 30 de noviembre de 2006,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=17377,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=28179,2021-11-02
2006,A1.2014 Geología,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,5,27/12/2006,Boja nº 232 de 30 de noviembre de 2006,https://www.juntadeandalucia.es/institutodeadministracionpublica/servlet/descarga?up=17378,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=28182,2021-11-02
2016,A1.2002 Ingeniería Agrónoma,Personal Funcionario - Acceso libre,A1.2 Cuerpo Superior Facultativo,19,19/06/2017,"Resolución de 12 de mayo de 2017, de la Secretaría General para la Administración Pública, por la que se convocan pruebas selectivas, por el sistema de acceso libre, para ingreso en el Cuerpo Superior Facultativo, Opción Ingeniería Agrónoma de la Junta de Andalucía.",http://juntadeandalucia.es/boja/2017/93/BOJA17-093-00025-8667-01_00113889.pdf,No,Proceso finalizado,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=190519,2021-11-02
2018,A1.3000 Cuerpo de Letradas/Letrados de la Junta de Andalucía,Personal Funcionario - Acceso libre,A1.3 Cuerpo de Letradas y Letrados de la Junta de Andalucía,15,NaN,BOJA nº 67 de 8 de abril de 2019,https://juntadeandalucia.es/boja/2019/67/BOJA19-067-00039-5000-01_00153365.pdf,No,Nombramientos,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=214451,2021-11-02
2017,A1.3000 Cuerpo de Letradas/Letrados de la Junta de Andalucía,Personal Funcionario - Acceso libre,A1.3 Cuerpo de Letradas y Letrados de la Junta de Andalucía,5,NaN,NaN,NaN,No,Proceso selectivo unificado con OEP 2018,https://www.juntadeandalucia.es/institutodeadministracionpublica/publico/seleccionjunta.filter?step=read&cp=1&id=1&chm=-1&ca=-1&cu=15&v=6&cdp=-1&ch=50&cd=204265,2021-11-02
